"lhs" "" "rhs" "support" "confidence" "lift"
"[1085]" "{저녁,정석,필요}" "=>" "{어디}" 0.451612903225806 0.875 0.96875
"[1086]" "{어디,정석,필요}" "=>" "{저녁}" 0.451612903225806 0.875 1.085
"[1087]" "{어디,저녁,정석}" "=>" "{필요}" 0.451612903225806 1 1.40909090909091
"[1088]" "{어디,저녁,필요}" "=>" "{정석}" 0.451612903225806 0.933333333333333 1.60740740740741
"[1089]" "{인하대,정석,필요}" "=>" "{어디}" 0.483870967741935 0.882352941176471 0.976890756302521
"[1090]" "{어디,정석,필요}" "=>" "{인하대}" 0.483870967741935 0.9375 1.07638888888889
"[1091]" "{어디,인하대,정석}" "=>" "{필요}" 0.483870967741935 1 1.40909090909091
"[1092]" "{어디,인하대,필요}" "=>" "{정석}" 0.483870967741935 0.833333333333333 1.43518518518519
"[1093]" "{문의,저녁,정석}" "=>" "{인하대}" 0.387096774193548 1 1.14814814814815
"[1094]" "{문의,인하대,정석}" "=>" "{저녁}" 0.387096774193548 0.923076923076923 1.14461538461538
"[1095]" "{인하대,저녁,정석}" "=>" "{문의}" 0.387096774193548 0.75 0.96875
"[1096]" "{문의,인하대,저녁}" "=>" "{정석}" 0.387096774193548 0.666666666666667 1.14814814814815
"[1097]" "{문의,저녁,정석}" "=>" "{어디}" 0.32258064516129 0.833333333333333 0.922619047619048
"[1098]" "{문의,어디,정석}" "=>" "{저녁}" 0.32258064516129 0.909090909090909 1.12727272727273
"[1099]" "{어디,저녁,정석}" "=>" "{문의}" 0.32258064516129 0.714285714285714 0.922619047619048
"[1100]" "{문의,어디,저녁}" "=>" "{정석}" 0.32258064516129 0.588235294117647 1.01307189542484
"[1101]" "{문의,인하대,정석}" "=>" "{어디}" 0.354838709677419 0.846153846153846 0.936813186813187
"[1102]" "{문의,어디,정석}" "=>" "{인하대}" 0.354838709677419 1 1.14814814814815
"[1103]" "{어디,인하대,정석}" "=>" "{문의}" 0.354838709677419 0.733333333333333 0.947222222222222
"[1104]" "{문의,어디,인하대}" "=>" "{정석}" 0.354838709677419 0.578947368421053 0.997076023391813
"[1105]" "{인하대,저녁,정석}" "=>" "{어디}" 0.451612903225806 0.875 0.96875
"[1106]" "{어디,저녁,정석}" "=>" "{인하대}" 0.451612903225806 1 1.14814814814815
"[1107]" "{어디,인하대,정석}" "=>" "{저녁}" 0.451612903225806 0.933333333333333 1.15733333333333
"[1108]" "{어디,인하대,저녁}" "=>" "{정석}" 0.451612903225806 0.636363636363636 1.0959595959596
"[1109]" "{면접,문의,필요}" "=>" "{저녁}" 0.290322580645161 0.75 0.93
"[1110]" "{면접,저녁,필요}" "=>" "{문의}" 0.290322580645161 1 1.29166666666667
"[1111]" "{면접,문의,저녁}" "=>" "{필요}" 0.290322580645161 0.642857142857143 0.905844155844156
"[1112]" "{문의,저녁,필요}" "=>" "{면접}" 0.290322580645161 0.692307692307692 1.12955465587045
"[1113]" "{면접,문의,필요}" "=>" "{인하대}" 0.354838709677419 0.916666666666667 1.05246913580247
"[1114]" "{면접,인하대,필요}" "=>" "{문의}" 0.354838709677419 1 1.29166666666667
"[1115]" "{면접,문의,인하대}" "=>" "{필요}" 0.354838709677419 0.733333333333333 1.03333333333333
"[1116]" "{문의,인하대,필요}" "=>" "{면접}" 0.354838709677419 0.6875 1.12171052631579
"[1117]" "{면접,문의,필요}" "=>" "{어디}" 0.32258064516129 0.833333333333333 0.922619047619048
"[1118]" "{면접,어디,필요}" "=>" "{문의}" 0.32258064516129 1 1.29166666666667
"[1119]" "{면접,문의,어디}" "=>" "{필요}" 0.32258064516129 0.666666666666667 0.939393939393939
"[1120]" "{문의,어디,필요}" "=>" "{면접}" 0.32258064516129 0.666666666666667 1.08771929824561
"[1121]" "{면접,저녁,필요}" "=>" "{인하대}" 0.290322580645161 1 1.14814814814815
"[1122]" "{면접,인하대,필요}" "=>" "{저녁}" 0.290322580645161 0.818181818181818 1.01454545454545
"[1123]" "{면접,인하대,저녁}" "=>" "{필요}" 0.290322580645161 0.642857142857143 0.905844155844156
"[1124]" "{인하대,저녁,필요}" "=>" "{면접}" 0.290322580645161 0.529411764705882 0.863777089783282
"[1125]" "{면접,저녁,필요}" "=>" "{어디}" 0.225806451612903 0.777777777777778 0.861111111111111
"[1126]" "{면접,어디,필요}" "=>" "{저녁}" 0.225806451612903 0.7 0.868
"[1127]" "{면접,어디,저녁}" "=>" "{필요}" 0.225806451612903 0.538461538461538 0.758741258741259
"[1128]" "{면접,인하대,필요}" "=>" "{어디}" 0.290322580645161 0.818181818181818 0.905844155844156
"[1129]" "{면접,어디,필요}" "=>" "{인하대}" 0.290322580645161 0.9 1.03333333333333
"[1130]" "{면접,어디,인하대}" "=>" "{필요}" 0.290322580645161 0.642857142857143 0.905844155844156
"[1131]" "{어디,인하대,필요}" "=>" "{면접}" 0.290322580645161 0.5 0.815789473684211
"[1132]" "{면접,문의,저녁}" "=>" "{인하대}" 0.419354838709677 0.928571428571429 1.06613756613757
"[1133]" "{면접,문의,인하대}" "=>" "{저녁}" 0.419354838709677 0.866666666666667 1.07466666666667
"[1134]" "{면접,인하대,저녁}" "=>" "{문의}" 0.419354838709677 0.928571428571429 1.19940476190476
"[1135]" "{문의,인하대,저녁}" "=>" "{면접}" 0.419354838709677 0.722222222222222 1.17836257309942
"[1136]" "{면접,문의,저녁}" "=>" "{어디}" 0.387096774193548 0.857142857142857 0.948979591836735
"[1137]" "{면접,문의,어디}" "=>" "{저녁}" 0.387096774193548 0.8 0.992
"[1138]" "{면접,어디,저녁}" "=>" "{문의}" 0.387096774193548 0.923076923076923 1.19230769230769
"[1139]" "{문의,어디,저녁}" "=>" "{면접}" 0.387096774193548 0.705882352941177 1.15170278637771
"[1140]" "{면접,문의,인하대}" "=>" "{어디}" 0.419354838709677 0.866666666666667 0.95952380952381
"[1141]" "{면접,문의,어디}" "=>" "{인하대}" 0.419354838709677 0.866666666666667 0.995061728395062
"[1142]" "{면접,어디,인하대}" "=>" "{문의}" 0.419354838709677 0.928571428571429 1.19940476190476
"[1143]" "{문의,어디,인하대}" "=>" "{면접}" 0.419354838709677 0.684210526315789 1.11634349030471
"[1144]" "{면접,인하대,저녁}" "=>" "{어디}" 0.387096774193548 0.857142857142857 0.948979591836735
"[1145]" "{면접,어디,저녁}" "=>" "{인하대}" 0.387096774193548 0.923076923076923 1.05982905982906
"[1146]" "{면접,어디,인하대}" "=>" "{저녁}" 0.387096774193548 0.857142857142857 1.06285714285714
"[1147]" "{어디,인하대,저녁}" "=>" "{면접}" 0.387096774193548 0.545454545454545 0.889952153110048
"[1148]" "{문의,저녁,필요}" "=>" "{인하대}" 0.419354838709677 1 1.14814814814815
"[1149]" "{문의,인하대,필요}" "=>" "{저녁}" 0.419354838709677 0.8125 1.0075
"[1150]" "{인하대,저녁,필요}" "=>" "{문의}" 0.419354838709677 0.764705882352941 0.987745098039216
"[1151]" "{문의,인하대,저녁}" "=>" "{필요}" 0.419354838709677 0.722222222222222 1.01767676767677
"[1152]" "{문의,저녁,필요}" "=>" "{어디}" 0.354838709677419 0.846153846153846 0.936813186813187
"[1153]" "{문의,어디,필요}" "=>" "{저녁}" 0.354838709677419 0.733333333333333 0.909333333333333
"[1154]" "{어디,저녁,필요}" "=>" "{문의}" 0.354838709677419 0.733333333333333 0.947222222222222
"[1155]" "{문의,어디,저녁}" "=>" "{필요}" 0.354838709677419 0.647058823529412 0.911764705882353
"[1156]" "{문의,인하대,필요}" "=>" "{어디}" 0.451612903225806 0.875 0.96875
"[1157]" "{문의,어디,필요}" "=>" "{인하대}" 0.451612903225806 0.933333333333333 1.0716049382716
"[1158]" "{어디,인하대,필요}" "=>" "{문의}" 0.451612903225806 0.777777777777778 1.00462962962963
"[1159]" "{문의,어디,인하대}" "=>" "{필요}" 0.451612903225806 0.736842105263158 1.03827751196172
"[1160]" "{인하대,저녁,필요}" "=>" "{어디}" 0.483870967741935 0.882352941176471 0.976890756302521
"[1161]" "{어디,저녁,필요}" "=>" "{인하대}" 0.483870967741935 1 1.14814814814815
"[1162]" "{어디,인하대,필요}" "=>" "{저녁}" 0.483870967741935 0.833333333333333 1.03333333333333
"[1163]" "{어디,인하대,저녁}" "=>" "{필요}" 0.483870967741935 0.681818181818182 0.960743801652892
"[1164]" "{문의,인하대,저녁}" "=>" "{어디}" 0.516129032258065 0.888888888888889 0.984126984126984
"[1165]" "{문의,어디,저녁}" "=>" "{인하대}" 0.516129032258065 0.941176470588235 1.08061002178649
"[1166]" "{문의,어디,인하대}" "=>" "{저녁}" 0.516129032258065 0.842105263157895 1.04421052631579
"[1167]" "{어디,인하대,저녁}" "=>" "{문의}" 0.516129032258065 0.727272727272727 0.939393939393939
"[1168]" "{기존,인하대,저녁,학술}" "=>" "{어디}" 0.225806451612903 1 1.10714285714286
"[1169]" "{기존,어디,저녁,학술}" "=>" "{인하대}" 0.225806451612903 1 1.14814814814815
"[1170]" "{기존,어디,인하대,학술}" "=>" "{저녁}" 0.225806451612903 1 1.24
"[1171]" "{기존,어디,인하대,저녁}" "=>" "{학술}" 0.225806451612903 0.875 1.59558823529412
"[1172]" "{어디,인하대,저녁,학술}" "=>" "{기존}" 0.225806451612903 0.5 1.40909090909091
"[1173]" "{기존,저녁,정석,필요}" "=>" "{인하대}" 0.225806451612903 1 1.14814814814815
"[1174]" "{기존,인하대,정석,필요}" "=>" "{저녁}" 0.225806451612903 1 1.24
"[1175]" "{기존,인하대,저녁,정석}" "=>" "{필요}" 0.225806451612903 1 1.40909090909091
"[1176]" "{기존,인하대,저녁,필요}" "=>" "{정석}" 0.225806451612903 1 1.72222222222222
"[1177]" "{기존,면접,문의,저녁}" "=>" "{인하대}" 0.225806451612903 0.875 1.00462962962963
"[1178]" "{기존,면접,문의,인하대}" "=>" "{저녁}" 0.225806451612903 1 1.24
"[1179]" "{기존,면접,인하대,저녁}" "=>" "{문의}" 0.225806451612903 1 1.29166666666667
"[1180]" "{기존,문의,인하대,저녁}" "=>" "{면접}" 0.225806451612903 0.875 1.42763157894737
"[1181]" "{면접,문의,인하대,저녁}" "=>" "{기존}" 0.225806451612903 0.538461538461538 1.51748251748252
"[1182]" "{기존,면접,문의,저녁}" "=>" "{어디}" 0.225806451612903 0.875 0.96875
"[1183]" "{기존,면접,문의,어디}" "=>" "{저녁}" 0.225806451612903 1 1.24
"[1184]" "{기존,면접,어디,저녁}" "=>" "{문의}" 0.225806451612903 1 1.29166666666667
"[1185]" "{기존,문의,어디,저녁}" "=>" "{면접}" 0.225806451612903 0.875 1.42763157894737
"[1186]" "{면접,문의,어디,저녁}" "=>" "{기존}" 0.225806451612903 0.583333333333333 1.64393939393939
"[1187]" "{기존,문의,인하대,저녁}" "=>" "{어디}" 0.225806451612903 0.875 0.96875
"[1188]" "{기존,문의,어디,저녁}" "=>" "{인하대}" 0.225806451612903 0.875 1.00462962962963
"[1189]" "{기존,문의,어디,인하대}" "=>" "{저녁}" 0.225806451612903 1 1.24
"[1190]" "{기존,어디,인하대,저녁}" "=>" "{문의}" 0.225806451612903 0.875 1.13020833333333
"[1191]" "{문의,주간,최대,학술}" "=>" "{인하대}" 0.225806451612903 1 1.14814814814815
"[1192]" "{인하대,주간,최대,학술}" "=>" "{문의}" 0.225806451612903 1 1.29166666666667
"[1193]" "{문의,인하대,주간,최대}" "=>" "{학술}" 0.225806451612903 0.7 1.27647058823529
"[1194]" "{문의,인하대,최대,학술}" "=>" "{주간}" 0.225806451612903 0.875 1.59558823529412
"[1195]" "{문의,인하대,주간,학술}" "=>" "{최대}" 0.225806451612903 0.777777777777778 1.60740740740741
"[1196]" "{문의,주간,최대,학술}" "=>" "{어디}" 0.225806451612903 1 1.10714285714286
"[1197]" "{어디,주간,최대,학술}" "=>" "{문의}" 0.225806451612903 1 1.29166666666667
"[1198]" "{문의,어디,주간,최대}" "=>" "{학술}" 0.225806451612903 0.777777777777778 1.41830065359477
"[1199]" "{문의,어디,최대,학술}" "=>" "{주간}" 0.225806451612903 0.875 1.59558823529412
"[1200]" "{문의,어디,주간,학술}" "=>" "{최대}" 0.225806451612903 0.7 1.44666666666667
"[1201]" "{인하대,주간,최대,학술}" "=>" "{어디}" 0.225806451612903 1 1.10714285714286
"[1202]" "{어디,주간,최대,학술}" "=>" "{인하대}" 0.225806451612903 1 1.14814814814815
"[1203]" "{어디,인하대,주간,최대}" "=>" "{학술}" 0.225806451612903 0.777777777777778 1.41830065359477
"[1204]" "{어디,인하대,최대,학술}" "=>" "{주간}" 0.225806451612903 0.777777777777778 1.41830065359477
"[1205]" "{어디,인하대,주간,학술}" "=>" "{최대}" 0.225806451612903 0.777777777777778 1.60740740740741
"[1206]" "{정석,주간,최대,필요}" "=>" "{문의}" 0.225806451612903 1 1.29166666666667
"[1207]" "{문의,정석,주간,최대}" "=>" "{필요}" 0.225806451612903 1 1.40909090909091
"[1208]" "{문의,주간,최대,필요}" "=>" "{정석}" 0.225806451612903 0.875 1.50694444444444
"[1209]" "{문의,정석,최대,필요}" "=>" "{주간}" 0.225806451612903 0.7 1.27647058823529
"[1210]" "{문의,정석,주간,필요}" "=>" "{최대}" 0.225806451612903 0.875 1.80833333333333
"[1211]" "{정석,주간,최대,필요}" "=>" "{인하대}" 0.225806451612903 1 1.14814814814815
"[1212]" "{인하대,정석,주간,최대}" "=>" "{필요}" 0.225806451612903 1 1.40909090909091
"[1213]" "{인하대,주간,최대,필요}" "=>" "{정석}" 0.225806451612903 0.875 1.50694444444444
"[1214]" "{인하대,정석,최대,필요}" "=>" "{주간}" 0.225806451612903 0.7 1.27647058823529
"[1215]" "{인하대,정석,주간,필요}" "=>" "{최대}" 0.225806451612903 0.777777777777778 1.60740740740741
"[1216]" "{문의,정석,주간,최대}" "=>" "{인하대}" 0.225806451612903 1 1.14814814814815
"[1217]" "{인하대,정석,주간,최대}" "=>" "{문의}" 0.225806451612903 1 1.29166666666667
"[1218]" "{문의,인하대,주간,최대}" "=>" "{정석}" 0.225806451612903 0.7 1.20555555555556
"[1219]" "{문의,인하대,정석,최대}" "=>" "{주간}" 0.225806451612903 0.7 1.27647058823529
"[1220]" "{문의,인하대,정석,주간}" "=>" "{최대}" 0.225806451612903 0.875 1.80833333333333
"[1221]" "{문의,주간,최대,필요}" "=>" "{저녁}" 0.225806451612903 0.875 1.085
"[1222]" "{저녁,주간,최대,필요}" "=>" "{문의}" 0.225806451612903 1 1.29166666666667
"[1223]" "{문의,저녁,주간,최대}" "=>" "{필요}" 0.225806451612903 0.777777777777778 1.0959595959596
"[1224]" "{문의,저녁,최대,필요}" "=>" "{주간}" 0.225806451612903 0.7 1.27647058823529
"[1225]" "{문의,저녁,주간,필요}" "=>" "{최대}" 0.225806451612903 0.875 1.80833333333333
"[1226]" "{문의,주간,최대,필요}" "=>" "{인하대}" 0.258064516129032 1 1.14814814814815
"[1227]" "{인하대,주간,최대,필요}" "=>" "{문의}" 0.258064516129032 1 1.29166666666667
"[1228]" "{문의,인하대,주간,최대}" "=>" "{필요}" 0.258064516129032 0.8 1.12727272727273
"[1229]" "{문의,인하대,최대,필요}" "=>" "{주간}" 0.258064516129032 0.666666666666667 1.2156862745098
"[1230]" "{문의,인하대,주간,필요}" "=>" "{최대}" 0.258064516129032 0.888888888888889 1.83703703703704
"[1231]" "{문의,주간,최대,필요}" "=>" "{어디}" 0.225806451612903 0.875 0.96875
"[1232]" "{어디,주간,최대,필요}" "=>" "{문의}" 0.225806451612903 1 1.29166666666667
"[1233]" "{문의,어디,주간,최대}" "=>" "{필요}" 0.225806451612903 0.777777777777778 1.0959595959596
"[1234]" "{문의,어디,최대,필요}" "=>" "{주간}" 0.225806451612903 0.7 1.27647058823529
"[1235]" "{문의,어디,주간,필요}" "=>" "{최대}" 0.225806451612903 0.777777777777778 1.60740740740741
"[1236]" "{저녁,주간,최대,필요}" "=>" "{인하대}" 0.225806451612903 1 1.14814814814815
"[1237]" "{인하대,주간,최대,필요}" "=>" "{저녁}" 0.225806451612903 0.875 1.085
"[1238]" "{인하대,저녁,주간,최대}" "=>" "{필요}" 0.225806451612903 0.777777777777778 1.0959595959596
"[1239]" "{인하대,저녁,최대,필요}" "=>" "{주간}" 0.225806451612903 0.7 1.27647058823529
"[1240]" "{인하대,저녁,주간,필요}" "=>" "{최대}" 0.225806451612903 0.777777777777778 1.60740740740741
"[1241]" "{인하대,주간,최대,필요}" "=>" "{어디}" 0.225806451612903 0.875 0.96875
"[1242]" "{어디,주간,최대,필요}" "=>" "{인하대}" 0.225806451612903 1 1.14814814814815
"[1243]" "{어디,인하대,주간,최대}" "=>" "{필요}" 0.225806451612903 0.777777777777778 1.0959595959596
"[1244]" "{어디,인하대,최대,필요}" "=>" "{주간}" 0.225806451612903 0.7 1.27647058823529
"[1245]" "{어디,인하대,주간,필요}" "=>" "{최대}" 0.225806451612903 0.777777777777778 1.60740740740741
"[1246]" "{문의,저녁,주간,최대}" "=>" "{인하대}" 0.290322580645161 1 1.14814814814815
"[1247]" "{문의,인하대,주간,최대}" "=>" "{저녁}" 0.290322580645161 0.9 1.116
"[1248]" "{인하대,저녁,주간,최대}" "=>" "{문의}" 0.290322580645161 1 1.29166666666667
"[1249]" "{문의,인하대,저녁,최대}" "=>" "{주간}" 0.290322580645161 0.75 1.36764705882353
"[1250]" "{문의,인하대,저녁,주간}" "=>" "{최대}" 0.290322580645161 0.75 1.55
"[1251]" "{문의,저녁,주간,최대}" "=>" "{어디}" 0.258064516129032 0.888888888888889 0.984126984126984
"[1252]" "{문의,어디,주간,최대}" "=>" "{저녁}" 0.258064516129032 0.888888888888889 1.10222222222222
"[1253]" "{어디,저녁,주간,최대}" "=>" "{문의}" 0.258064516129032 1 1.29166666666667
"[1254]" "{문의,어디,저녁,최대}" "=>" "{주간}" 0.258064516129032 0.8 1.45882352941176
"[1255]" "{문의,어디,저녁,주간}" "=>" "{최대}" 0.258064516129032 0.666666666666667 1.37777777777778
"[1256]" "{문의,인하대,주간,최대}" "=>" "{어디}" 0.290322580645161 0.9 0.996428571428572
"[1257]" "{문의,어디,주간,최대}" "=>" "{인하대}" 0.290322580645161 1 1.14814814814815
"[1258]" "{어디,인하대,주간,최대}" "=>" "{문의}" 0.290322580645161 1 1.29166666666667
"[1259]" "{문의,어디,인하대,최대}" "=>" "{주간}" 0.290322580645161 0.75 1.36764705882353
"[1260]" "{문의,어디,인하대,주간}" "=>" "{최대}" 0.290322580645161 0.75 1.55
"[1261]" "{인하대,저녁,주간,최대}" "=>" "{어디}" 0.258064516129032 0.888888888888889 0.984126984126984
"[1262]" "{어디,저녁,주간,최대}" "=>" "{인하대}" 0.258064516129032 1 1.14814814814815
"[1263]" "{어디,인하대,주간,최대}" "=>" "{저녁}" 0.258064516129032 0.888888888888889 1.10222222222222
"[1264]" "{어디,인하대,저녁,최대}" "=>" "{주간}" 0.258064516129032 0.727272727272727 1.32620320855615
"[1265]" "{어디,인하대,저녁,주간}" "=>" "{최대}" 0.258064516129032 0.615384615384615 1.27179487179487
"[1266]" "{정석,최대,필요,학술}" "=>" "{문의}" 0.225806451612903 1 1.29166666666667
"[1267]" "{문의,정석,최대,학술}" "=>" "{필요}" 0.225806451612903 1 1.40909090909091
"[1268]" "{문의,최대,필요,학술}" "=>" "{정석}" 0.225806451612903 1 1.72222222222222
"[1269]" "{문의,정석,최대,필요}" "=>" "{학술}" 0.225806451612903 0.7 1.27647058823529
"[1270]" "{문의,정석,필요,학술}" "=>" "{최대}" 0.225806451612903 0.7 1.44666666666667
"[1271]" "{정석,최대,필요,학술}" "=>" "{인하대}" 0.225806451612903 1 1.14814814814815
"[1272]" "{인하대,정석,최대,학술}" "=>" "{필요}" 0.225806451612903 1 1.40909090909091
"[1273]" "{인하대,최대,필요,학술}" "=>" "{정석}" 0.225806451612903 1 1.72222222222222
"[1274]" "{인하대,정석,최대,필요}" "=>" "{학술}" 0.225806451612903 0.7 1.27647058823529
"[1275]" "{인하대,정석,필요,학술}" "=>" "{최대}" 0.225806451612903 0.636363636363636 1.31515151515152
"[1276]" "{정석,최대,필요,학술}" "=>" "{어디}" 0.225806451612903 1 1.10714285714286
"[1277]" "{어디,정석,최대,학술}" "=>" "{필요}" 0.225806451612903 1 1.40909090909091
"[1278]" "{어디,최대,필요,학술}" "=>" "{정석}" 0.225806451612903 1 1.72222222222222
"[1279]" "{어디,정석,최대,필요}" "=>" "{학술}" 0.225806451612903 0.875 1.59558823529412
"[1280]" "{어디,정석,필요,학술}" "=>" "{최대}" 0.225806451612903 0.636363636363636 1.31515151515152
"[1281]" "{문의,정석,최대,학술}" "=>" "{인하대}" 0.225806451612903 1 1.14814814814815
"[1282]" "{인하대,정석,최대,학술}" "=>" "{문의}" 0.225806451612903 1 1.29166666666667
"[1283]" "{문의,인하대,최대,학술}" "=>" "{정석}" 0.225806451612903 0.875 1.50694444444444
"[1284]" "{문의,인하대,정석,최대}" "=>" "{학술}" 0.225806451612903 0.7 1.27647058823529
"[1285]" "{문의,인하대,정석,학술}" "=>" "{최대}" 0.225806451612903 0.7 1.44666666666667
"[1286]" "{문의,정석,최대,학술}" "=>" "{어디}" 0.225806451612903 1 1.10714285714286
"[1287]" "{어디,정석,최대,학술}" "=>" "{문의}" 0.225806451612903 1 1.29166666666667
"[1288]" "{문의,어디,최대,학술}" "=>" "{정석}" 0.225806451612903 0.875 1.50694444444444
"[1289]" "{문의,어디,정석,최대}" "=>" "{학술}" 0.225806451612903 0.875 1.59558823529412
"[1290]" "{문의,어디,정석,학술}" "=>" "{최대}" 0.225806451612903 0.7 1.44666666666667
"[1291]" "{인하대,정석,최대,학술}" "=>" "{어디}" 0.225806451612903 1 1.10714285714286
"[1292]" "{어디,정석,최대,학술}" "=>" "{인하대}" 0.225806451612903 1 1.14814814814815
"[1293]" "{어디,인하대,최대,학술}" "=>" "{정석}" 0.225806451612903 0.777777777777778 1.33950617283951
"[1294]" "{어디,인하대,정석,최대}" "=>" "{학술}" 0.225806451612903 0.875 1.59558823529412
"[1295]" "{어디,인하대,정석,학술}" "=>" "{최대}" 0.225806451612903 0.636363636363636 1.31515151515152
"[1296]" "{문의,최대,필요,학술}" "=>" "{인하대}" 0.225806451612903 1 1.14814814814815
"[1297]" "{인하대,최대,필요,학술}" "=>" "{문의}" 0.225806451612903 1 1.29166666666667
"[1298]" "{문의,인하대,최대,학술}" "=>" "{필요}" 0.225806451612903 0.875 1.23295454545455
"[1299]" "{문의,인하대,최대,필요}" "=>" "{학술}" 0.225806451612903 0.583333333333333 1.06372549019608
"[1300]" "{문의,인하대,필요,학술}" "=>" "{최대}" 0.225806451612903 0.636363636363636 1.31515151515152
"[1301]" "{문의,최대,필요,학술}" "=>" "{어디}" 0.225806451612903 1 1.10714285714286
"[1302]" "{어디,최대,필요,학술}" "=>" "{문의}" 0.225806451612903 1 1.29166666666667
"[1303]" "{문의,어디,최대,학술}" "=>" "{필요}" 0.225806451612903 0.875 1.23295454545455
"[1304]" "{문의,어디,최대,필요}" "=>" "{학술}" 0.225806451612903 0.7 1.27647058823529
"[1305]" "{문의,어디,필요,학술}" "=>" "{최대}" 0.225806451612903 0.583333333333333 1.20555555555556
"[1306]" "{인하대,최대,필요,학술}" "=>" "{어디}" 0.225806451612903 1 1.10714285714286
"[1307]" "{어디,최대,필요,학술}" "=>" "{인하대}" 0.225806451612903 1 1.14814814814815
"[1308]" "{어디,인하대,최대,학술}" "=>" "{필요}" 0.225806451612903 0.777777777777778 1.0959595959596
"[1309]" "{어디,인하대,최대,필요}" "=>" "{학술}" 0.225806451612903 0.7 1.27647058823529
"[1310]" "{어디,인하대,필요,학술}" "=>" "{최대}" 0.225806451612903 0.583333333333333 1.20555555555556
"[1311]" "{문의,저녁,최대,학술}" "=>" "{인하대}" 0.225806451612903 1 1.14814814814815
"[1312]" "{문의,인하대,최대,학술}" "=>" "{저녁}" 0.225806451612903 0.875 1.085
"[1313]" "{인하대,저녁,최대,학술}" "=>" "{문의}" 0.225806451612903 0.875 1.13020833333333
"[1314]" "{문의,인하대,저녁,최대}" "=>" "{학술}" 0.225806451612903 0.583333333333333 1.06372549019608
"[1315]" "{문의,인하대,저녁,학술}" "=>" "{최대}" 0.225806451612903 0.583333333333333 1.20555555555556
"[1316]" "{문의,저녁,최대,학술}" "=>" "{어디}" 0.225806451612903 1 1.10714285714286
"[1317]" "{문의,어디,최대,학술}" "=>" "{저녁}" 0.225806451612903 0.875 1.085
"[1318]" "{어디,저녁,최대,학술}" "=>" "{문의}" 0.225806451612903 0.875 1.13020833333333
"[1319]" "{문의,어디,저녁,최대}" "=>" "{학술}" 0.225806451612903 0.7 1.27647058823529
"[1320]" "{문의,어디,저녁,학술}" "=>" "{최대}" 0.225806451612903 0.583333333333333 1.20555555555556
"[1321]" "{문의,인하대,최대,학술}" "=>" "{어디}" 0.258064516129032 1 1.10714285714286
"[1322]" "{문의,어디,최대,학술}" "=>" "{인하대}" 0.258064516129032 1 1.14814814814815
"[1323]" "{어디,인하대,최대,학술}" "=>" "{문의}" 0.258064516129032 0.888888888888889 1.14814814814815
"[1324]" "{문의,어디,인하대,최대}" "=>" "{학술}" 0.258064516129032 0.666666666666667 1.2156862745098
"[1325]" "{문의,어디,인하대,학술}" "=>" "{최대}" 0.258064516129032 0.571428571428571 1.18095238095238
"[1326]" "{인하대,저녁,최대,학술}" "=>" "{어디}" 0.258064516129032 1 1.10714285714286
"[1327]" "{어디,저녁,최대,학술}" "=>" "{인하대}" 0.258064516129032 1 1.14814814814815
"[1328]" "{어디,인하대,최대,학술}" "=>" "{저녁}" 0.258064516129032 0.888888888888889 1.10222222222222
"[1329]" "{어디,인하대,저녁,최대}" "=>" "{학술}" 0.258064516129032 0.727272727272727 1.32620320855615
"[1330]" "{어디,인하대,저녁,학술}" "=>" "{최대}" 0.258064516129032 0.571428571428571 1.18095238095238
"[1331]" "{문의,정석,최대,필요}" "=>" "{저녁}" 0.290322580645161 0.9 1.116
"[1332]" "{저녁,정석,최대,필요}" "=>" "{문의}" 0.290322580645161 1 1.29166666666667
"[1333]" "{문의,저녁,정석,최대}" "=>" "{필요}" 0.290322580645161 1 1.40909090909091
"[1334]" "{문의,저녁,최대,필요}" "=>" "{정석}" 0.290322580645161 0.9 1.55
"[1335]" "{문의,저녁,정석,필요}" "=>" "{최대}" 0.290322580645161 0.75 1.55
"[1336]" "{문의,정석,최대,필요}" "=>" "{인하대}" 0.32258064516129 1 1.14814814814815
"[1337]" "{인하대,정석,최대,필요}" "=>" "{문의}" 0.32258064516129 1 1.29166666666667
"[1338]" "{문의,인하대,정석,최대}" "=>" "{필요}" 0.32258064516129 1 1.40909090909091
"[1339]" "{문의,인하대,최대,필요}" "=>" "{정석}" 0.32258064516129 0.833333333333333 1.43518518518519
"[1340]" "{문의,인하대,정석,필요}" "=>" "{최대}" 0.32258064516129 0.769230769230769 1.58974358974359
"[1341]" "{문의,정석,최대,필요}" "=>" "{어디}" 0.258064516129032 0.8 0.885714285714286
"[1342]" "{어디,정석,최대,필요}" "=>" "{문의}" 0.258064516129032 1 1.29166666666667
"[1343]" "{문의,어디,정석,최대}" "=>" "{필요}" 0.258064516129032 1 1.40909090909091
"[1344]" "{문의,어디,최대,필요}" "=>" "{정석}" 0.258064516129032 0.8 1.37777777777778
"[1345]" "{문의,어디,정석,필요}" "=>" "{최대}" 0.258064516129032 0.727272727272727 1.5030303030303
"[1346]" "{저녁,정석,최대,필요}" "=>" "{인하대}" 0.290322580645161 1 1.14814814814815
"[1347]" "{인하대,정석,최대,필요}" "=>" "{저녁}" 0.290322580645161 0.9 1.116
"[1348]" "{인하대,저녁,정석,최대}" "=>" "{필요}" 0.290322580645161 1 1.40909090909091
"[1349]" "{인하대,저녁,최대,필요}" "=>" "{정석}" 0.290322580645161 0.9 1.55
