"lhs" "" "rhs" "support" "confidence" "lift"
"[1293]" "{금요일,기본,도움,서울}" "=>" "{오늘}" 0.129032258064516 1 1.14814814814815
"[1294]" "{금요일,기본,서울,오늘}" "=>" "{도움}" 0.129032258064516 0.8 1.18095238095238
"[1295]" "{기본,도움,서울,오늘}" "=>" "{금요일}" 0.129032258064516 1 1.9375
"[1296]" "{금요일,기본,도움,오늘}" "=>" "{서울}" 0.129032258064516 0.8 1.90769230769231
"[1297]" "{금요일,기본,도움,서울}" "=>" "{신청}" 0.129032258064516 1 1.06896551724138
"[1298]" "{금요일,기본,서울,신청}" "=>" "{도움}" 0.129032258064516 0.8 1.18095238095238
"[1299]" "{기본,도움,서울,신청}" "=>" "{금요일}" 0.129032258064516 1 1.9375
"[1300]" "{금요일,기본,도움,신청}" "=>" "{서울}" 0.129032258064516 0.8 1.90769230769231
"[1301]" "{금요일,기본,서울,오늘}" "=>" "{신청}" 0.161290322580645 1 1.06896551724138
"[1302]" "{금요일,기본,서울,신청}" "=>" "{오늘}" 0.161290322580645 1 1.14814814814815
"[1303]" "{기본,서울,신청,오늘}" "=>" "{금요일}" 0.161290322580645 1 1.9375
"[1304]" "{기본,도움,서울,오늘}" "=>" "{신청}" 0.129032258064516 1 1.06896551724138
"[1305]" "{기본,도움,서울,신청}" "=>" "{오늘}" 0.129032258064516 1 1.14814814814815
"[1306]" "{기본,서울,신청,오늘}" "=>" "{도움}" 0.129032258064516 0.8 1.18095238095238
"[1307]" "{도움,서울,안전,지하}" "=>" "{오늘}" 0.129032258064516 1 1.14814814814815
"[1308]" "{서울,안전,오늘,지하}" "=>" "{도움}" 0.129032258064516 0.8 1.18095238095238
"[1309]" "{도움,서울,오늘,지하}" "=>" "{안전}" 0.129032258064516 0.8 1.65333333333333
"[1310]" "{도움,서울,안전,지하}" "=>" "{신청}" 0.129032258064516 1 1.06896551724138
"[1311]" "{서울,신청,안전,지하}" "=>" "{도움}" 0.129032258064516 0.8 1.18095238095238
"[1312]" "{도움,서울,신청,지하}" "=>" "{안전}" 0.129032258064516 0.8 1.65333333333333
"[1313]" "{서울,안전,오늘,지하}" "=>" "{신청}" 0.161290322580645 1 1.06896551724138
"[1314]" "{서울,신청,안전,지하}" "=>" "{오늘}" 0.161290322580645 1 1.14814814814815
"[1315]" "{서울,신청,오늘,지하}" "=>" "{안전}" 0.161290322580645 0.833333333333333 1.72222222222222
"[1316]" "{금요일,도움,서울,안전}" "=>" "{오늘}" 0.129032258064516 1 1.14814814814815
"[1317]" "{금요일,서울,안전,오늘}" "=>" "{도움}" 0.129032258064516 0.8 1.18095238095238
"[1318]" "{금요일,도움,서울,안전}" "=>" "{신청}" 0.129032258064516 1 1.06896551724138
"[1319]" "{금요일,서울,신청,안전}" "=>" "{도움}" 0.129032258064516 0.8 1.18095238095238
"[1320]" "{금요일,서울,안전,오늘}" "=>" "{신청}" 0.161290322580645 1 1.06896551724138
"[1321]" "{금요일,서울,신청,안전}" "=>" "{오늘}" 0.161290322580645 1 1.14814814814815
"[1322]" "{기간,서울,안전,참고}" "=>" "{오늘}" 0.129032258064516 1 1.14814814814815
"[1323]" "{서울,안전,오늘,참고}" "=>" "{기간}" 0.129032258064516 1 1.40909090909091
"[1324]" "{기간,서울,안전,오늘}" "=>" "{참고}" 0.129032258064516 0.8 1.30526315789474
"[1325]" "{기간,서울,안전,참고}" "=>" "{신청}" 0.129032258064516 1 1.06896551724138
"[1326]" "{서울,신청,안전,참고}" "=>" "{기간}" 0.129032258064516 1 1.40909090909091
"[1327]" "{기간,서울,신청,안전}" "=>" "{참고}" 0.129032258064516 0.8 1.30526315789474
"[1328]" "{서울,안전,오늘,참고}" "=>" "{신청}" 0.129032258064516 1 1.06896551724138
"[1329]" "{서울,신청,안전,참고}" "=>" "{오늘}" 0.129032258064516 1 1.14814814814815
"[1330]" "{기간,서울,소요,안전}" "=>" "{오늘}" 0.129032258064516 1 1.14814814814815
"[1331]" "{서울,소요,안전,오늘}" "=>" "{기간}" 0.129032258064516 0.8 1.12727272727273
"[1332]" "{기간,서울,안전,오늘}" "=>" "{소요}" 0.129032258064516 0.8 1.24
"[1333]" "{기간,서울,소요,안전}" "=>" "{신청}" 0.129032258064516 1 1.06896551724138
"[1334]" "{서울,소요,신청,안전}" "=>" "{기간}" 0.129032258064516 0.8 1.12727272727273
"[1335]" "{기간,서울,신청,안전}" "=>" "{소요}" 0.129032258064516 0.8 1.24
"[1336]" "{서울,소요,안전,오늘}" "=>" "{신청}" 0.161290322580645 1 1.06896551724138
"[1337]" "{서울,소요,신청,안전}" "=>" "{오늘}" 0.161290322580645 1 1.14814814814815
"[1338]" "{도움,서울,안전,오늘}" "=>" "{신청}" 0.193548387096774 1 1.06896551724138
"[1339]" "{도움,서울,신청,안전}" "=>" "{오늘}" 0.193548387096774 1 1.14814814814815
"[1340]" "{서울,신청,안전,오늘}" "=>" "{도움}" 0.193548387096774 0.75 1.10714285714286
"[1341]" "{도움,서울,신청,오늘}" "=>" "{안전}" 0.193548387096774 0.75 1.55
"[1342]" "{기간,서울,안전,오늘}" "=>" "{신청}" 0.161290322580645 1 1.06896551724138
"[1343]" "{기간,서울,신청,안전}" "=>" "{오늘}" 0.161290322580645 1 1.14814814814815
"[1344]" "{금요일,도움,서울,지하}" "=>" "{오늘}" 0.129032258064516 1 1.14814814814815
"[1345]" "{금요일,서울,오늘,지하}" "=>" "{도움}" 0.129032258064516 1 1.47619047619048
"[1346]" "{도움,서울,오늘,지하}" "=>" "{금요일}" 0.129032258064516 0.8 1.55
"[1347]" "{금요일,도움,서울,지하}" "=>" "{신청}" 0.129032258064516 1 1.06896551724138
"[1348]" "{금요일,서울,신청,지하}" "=>" "{도움}" 0.129032258064516 1 1.47619047619048
"[1349]" "{도움,서울,신청,지하}" "=>" "{금요일}" 0.129032258064516 0.8 1.55
"[1350]" "{금요일,서울,오늘,지하}" "=>" "{신청}" 0.129032258064516 1 1.06896551724138
"[1351]" "{금요일,서울,신청,지하}" "=>" "{오늘}" 0.129032258064516 1 1.14814814814815
"[1352]" "{도움,서울,오늘,지하}" "=>" "{신청}" 0.161290322580645 1 1.06896551724138
"[1353]" "{도움,서울,신청,지하}" "=>" "{오늘}" 0.161290322580645 1 1.14814814814815
"[1354]" "{서울,신청,오늘,지하}" "=>" "{도움}" 0.161290322580645 0.833333333333333 1.23015873015873
"[1355]" "{금요일,서울,소요,참고}" "=>" "{기간}" 0.129032258064516 1 1.40909090909091
"[1356]" "{금요일,기간,서울,참고}" "=>" "{소요}" 0.129032258064516 0.8 1.24
"[1357]" "{금요일,기간,서울,소요}" "=>" "{참고}" 0.129032258064516 1 1.63157894736842
"[1358]" "{금요일,서울,소요,참고}" "=>" "{오늘}" 0.129032258064516 1 1.14814814814815
"[1359]" "{금요일,서울,소요,오늘}" "=>" "{참고}" 0.129032258064516 0.8 1.30526315789474
"[1360]" "{금요일,서울,소요,참고}" "=>" "{신청}" 0.129032258064516 1 1.06896551724138
"[1361]" "{금요일,서울,소요,신청}" "=>" "{참고}" 0.129032258064516 0.8 1.30526315789474
"[1362]" "{금요일,도움,서울,참고}" "=>" "{오늘}" 0.129032258064516 1 1.14814814814815
"[1363]" "{도움,서울,오늘,참고}" "=>" "{금요일}" 0.129032258064516 1 1.9375
"[1364]" "{금요일,도움,서울,참고}" "=>" "{신청}" 0.129032258064516 1 1.06896551724138
"[1365]" "{도움,서울,신청,참고}" "=>" "{금요일}" 0.129032258064516 1 1.9375
"[1366]" "{금요일,기간,서울,참고}" "=>" "{오늘}" 0.161290322580645 1 1.14814814814815
"[1367]" "{금요일,서울,오늘,참고}" "=>" "{기간}" 0.161290322580645 0.833333333333333 1.17424242424242
"[1368]" "{금요일,기간,서울,오늘}" "=>" "{참고}" 0.161290322580645 1 1.63157894736842
"[1369]" "{기간,서울,오늘,참고}" "=>" "{금요일}" 0.161290322580645 0.714285714285714 1.38392857142857
"[1370]" "{금요일,기간,서울,참고}" "=>" "{신청}" 0.161290322580645 1 1.06896551724138
"[1371]" "{금요일,서울,신청,참고}" "=>" "{기간}" 0.161290322580645 0.833333333333333 1.17424242424242
"[1372]" "{금요일,기간,서울,신청}" "=>" "{참고}" 0.161290322580645 1 1.63157894736842
"[1373]" "{기간,서울,신청,참고}" "=>" "{금요일}" 0.161290322580645 0.714285714285714 1.38392857142857
"[1374]" "{금요일,서울,오늘,참고}" "=>" "{신청}" 0.193548387096774 1 1.06896551724138
"[1375]" "{금요일,서울,신청,참고}" "=>" "{오늘}" 0.193548387096774 1 1.14814814814815
"[1376]" "{서울,신청,오늘,참고}" "=>" "{금요일}" 0.193548387096774 0.75 1.453125
"[1377]" "{금요일,기간,서울,소요}" "=>" "{오늘}" 0.129032258064516 1 1.14814814814815
"[1378]" "{금요일,서울,소요,오늘}" "=>" "{기간}" 0.129032258064516 0.8 1.12727272727273
"[1379]" "{금요일,기간,서울,오늘}" "=>" "{소요}" 0.129032258064516 0.8 1.24
"[1380]" "{금요일,기간,서울,소요}" "=>" "{신청}" 0.129032258064516 1 1.06896551724138
"[1381]" "{금요일,서울,소요,신청}" "=>" "{기간}" 0.129032258064516 0.8 1.12727272727273
"[1382]" "{금요일,기간,서울,신청}" "=>" "{소요}" 0.129032258064516 0.8 1.24
"[1383]" "{금요일,서울,소요,오늘}" "=>" "{신청}" 0.161290322580645 1 1.06896551724138
"[1384]" "{금요일,서울,소요,신청}" "=>" "{오늘}" 0.161290322580645 1 1.14814814814815
"[1385]" "{금요일,도움,서울,오늘}" "=>" "{신청}" 0.193548387096774 1 1.06896551724138
"[1386]" "{금요일,도움,서울,신청}" "=>" "{오늘}" 0.193548387096774 1 1.14814814814815
"[1387]" "{도움,서울,신청,오늘}" "=>" "{금요일}" 0.193548387096774 0.75 1.453125
"[1388]" "{금요일,기간,서울,오늘}" "=>" "{신청}" 0.161290322580645 1 1.06896551724138
"[1389]" "{금요일,기간,서울,신청}" "=>" "{오늘}" 0.161290322580645 1 1.14814814814815
"[1390]" "{기간,서울,소요,참고}" "=>" "{오늘}" 0.193548387096774 1 1.14814814814815
"[1391]" "{서울,소요,오늘,참고}" "=>" "{기간}" 0.193548387096774 1 1.40909090909091
"[1392]" "{기간,서울,오늘,참고}" "=>" "{소요}" 0.193548387096774 0.857142857142857 1.32857142857143
"[1393]" "{기간,서울,소요,오늘}" "=>" "{참고}" 0.193548387096774 0.857142857142857 1.3984962406015
"[1394]" "{기간,서울,소요,참고}" "=>" "{신청}" 0.193548387096774 1 1.06896551724138
"[1395]" "{서울,소요,신청,참고}" "=>" "{기간}" 0.193548387096774 1 1.40909090909091
"[1396]" "{기간,서울,신청,참고}" "=>" "{소요}" 0.193548387096774 0.857142857142857 1.32857142857143
"[1397]" "{기간,서울,소요,신청}" "=>" "{참고}" 0.193548387096774 0.857142857142857 1.3984962406015
"[1398]" "{서울,소요,오늘,참고}" "=>" "{신청}" 0.193548387096774 1 1.06896551724138
"[1399]" "{서울,소요,신청,참고}" "=>" "{오늘}" 0.193548387096774 1 1.14814814814815
"[1400]" "{서울,신청,오늘,참고}" "=>" "{소요}" 0.193548387096774 0.75 1.1625
"[1401]" "{서울,소요,신청,오늘}" "=>" "{참고}" 0.193548387096774 0.75 1.22368421052632
"[1402]" "{도움,서울,오늘,참고}" "=>" "{신청}" 0.129032258064516 1 1.06896551724138
"[1403]" "{도움,서울,신청,참고}" "=>" "{오늘}" 0.129032258064516 1 1.14814814814815
"[1404]" "{기간,서울,오늘,참고}" "=>" "{신청}" 0.225806451612903 1 1.06896551724138
"[1405]" "{기간,서울,신청,참고}" "=>" "{오늘}" 0.225806451612903 1 1.14814814814815
"[1406]" "{서울,신청,오늘,참고}" "=>" "{기간}" 0.225806451612903 0.875 1.23295454545455
"[1407]" "{기간,서울,신청,오늘}" "=>" "{참고}" 0.225806451612903 0.875 1.42763157894737
"[1408]" "{도움,서울,소요,오늘}" "=>" "{신청}" 0.129032258064516 1 1.06896551724138
"[1409]" "{도움,서울,소요,신청}" "=>" "{오늘}" 0.129032258064516 1 1.14814814814815
"[1410]" "{기간,서울,소요,오늘}" "=>" "{신청}" 0.225806451612903 1 1.06896551724138
"[1411]" "{기간,서울,소요,신청}" "=>" "{오늘}" 0.225806451612903 1 1.14814814814815
"[1412]" "{서울,소요,신청,오늘}" "=>" "{기간}" 0.225806451612903 0.875 1.23295454545455
"[1413]" "{기간,서울,신청,오늘}" "=>" "{소요}" 0.225806451612903 0.875 1.35625
"[1414]" "{기간,도움,서울,오늘}" "=>" "{신청}" 0.129032258064516 1 1.06896551724138
"[1415]" "{기간,도움,서울,신청}" "=>" "{오늘}" 0.129032258064516 1 1.14814814814815
"[1416]" "{안전,지역,지하,참고}" "=>" "{기간}" 0.161290322580645 1 1.40909090909091
"[1417]" "{기간,안전,지역,지하}" "=>" "{참고}" 0.161290322580645 1 1.63157894736842
"[1418]" "{기간,안전,지역,참고}" "=>" "{지하}" 0.161290322580645 0.833333333333333 1.61458333333333
"[1419]" "{기간,지역,지하,참고}" "=>" "{안전}" 0.161290322580645 0.833333333333333 1.72222222222222
"[1420]" "{기간,안전,지하,참고}" "=>" "{지역}" 0.161290322580645 0.833333333333333 1.8452380952381
"[1421]" "{안전,지역,지하,참고}" "=>" "{오늘}" 0.161290322580645 1 1.14814814814815
"[1422]" "{안전,오늘,지역,지하}" "=>" "{참고}" 0.161290322580645 1 1.63157894736842
"[1423]" "{안전,오늘,지역,참고}" "=>" "{지하}" 0.161290322580645 0.833333333333333 1.61458333333333
"[1424]" "{오늘,지역,지하,참고}" "=>" "{안전}" 0.161290322580645 0.833333333333333 1.72222222222222
"[1425]" "{안전,오늘,지하,참고}" "=>" "{지역}" 0.161290322580645 0.833333333333333 1.8452380952381
"[1426]" "{안전,지역,지하,참고}" "=>" "{신청}" 0.161290322580645 1 1.06896551724138
"[1427]" "{신청,안전,지역,지하}" "=>" "{참고}" 0.161290322580645 1 1.63157894736842
"[1428]" "{신청,안전,지역,참고}" "=>" "{지하}" 0.161290322580645 0.833333333333333 1.61458333333333
"[1429]" "{신청,지역,지하,참고}" "=>" "{안전}" 0.161290322580645 0.833333333333333 1.72222222222222
"[1430]" "{신청,안전,지하,참고}" "=>" "{지역}" 0.161290322580645 0.833333333333333 1.8452380952381
"[1431]" "{기간,안전,지역,지하}" "=>" "{오늘}" 0.161290322580645 1 1.14814814814815
"[1432]" "{안전,오늘,지역,지하}" "=>" "{기간}" 0.161290322580645 1 1.40909090909091
"[1433]" "{기간,안전,오늘,지역}" "=>" "{지하}" 0.161290322580645 0.714285714285714 1.38392857142857
"[1434]" "{기간,오늘,지역,지하}" "=>" "{안전}" 0.161290322580645 0.833333333333333 1.72222222222222
"[1435]" "{기간,안전,오늘,지하}" "=>" "{지역}" 0.161290322580645 0.833333333333333 1.8452380952381
"[1436]" "{기간,안전,지역,지하}" "=>" "{신청}" 0.161290322580645 1 1.06896551724138
"[1437]" "{신청,안전,지역,지하}" "=>" "{기간}" 0.161290322580645 1 1.40909090909091
"[1438]" "{기간,신청,안전,지역}" "=>" "{지하}" 0.161290322580645 0.714285714285714 1.38392857142857
"[1439]" "{기간,신청,지역,지하}" "=>" "{안전}" 0.161290322580645 0.714285714285714 1.47619047619048
"[1440]" "{기간,신청,안전,지하}" "=>" "{지역}" 0.161290322580645 0.833333333333333 1.8452380952381
"[1441]" "{안전,오늘,지역,지하}" "=>" "{신청}" 0.161290322580645 1 1.06896551724138
"[1442]" "{신청,안전,지역,지하}" "=>" "{오늘}" 0.161290322580645 1 1.14814814814815
"[1443]" "{신청,안전,오늘,지역}" "=>" "{지하}" 0.161290322580645 0.714285714285714 1.38392857142857
"[1444]" "{신청,오늘,지역,지하}" "=>" "{안전}" 0.161290322580645 0.833333333333333 1.72222222222222
"[1445]" "{금요일,안전,지역,참고}" "=>" "{기간}" 0.129032258064516 1 1.40909090909091
"[1446]" "{금요일,기간,안전,지역}" "=>" "{참고}" 0.129032258064516 1 1.63157894736842
"[1447]" "{금요일,기간,안전,참고}" "=>" "{지역}" 0.129032258064516 0.8 1.77142857142857
"[1448]" "{금요일,안전,지역,참고}" "=>" "{오늘}" 0.129032258064516 1 1.14814814814815
"[1449]" "{금요일,안전,오늘,지역}" "=>" "{참고}" 0.129032258064516 1 1.63157894736842
"[1450]" "{금요일,안전,오늘,참고}" "=>" "{지역}" 0.129032258064516 0.8 1.77142857142857
"[1451]" "{금요일,안전,지역,참고}" "=>" "{신청}" 0.129032258064516 1 1.06896551724138
"[1452]" "{금요일,신청,안전,지역}" "=>" "{참고}" 0.129032258064516 1 1.63157894736842
"[1453]" "{금요일,신청,안전,참고}" "=>" "{지역}" 0.129032258064516 0.8 1.77142857142857
"[1454]" "{금요일,기간,안전,지역}" "=>" "{오늘}" 0.129032258064516 1 1.14814814814815
"[1455]" "{금요일,안전,오늘,지역}" "=>" "{기간}" 0.129032258064516 1 1.40909090909091
"[1456]" "{금요일,기간,안전,오늘}" "=>" "{지역}" 0.129032258064516 0.8 1.77142857142857
"[1457]" "{금요일,기간,안전,지역}" "=>" "{신청}" 0.129032258064516 1 1.06896551724138
"[1458]" "{금요일,신청,안전,지역}" "=>" "{기간}" 0.129032258064516 1 1.40909090909091
"[1459]" "{금요일,기간,신청,안전}" "=>" "{지역}" 0.129032258064516 0.8 1.77142857142857
"[1460]" "{금요일,안전,오늘,지역}" "=>" "{신청}" 0.129032258064516 1 1.06896551724138
"[1461]" "{금요일,신청,안전,지역}" "=>" "{오늘}" 0.129032258064516 1 1.14814814814815
"[1462]" "{소요,안전,지역,참고}" "=>" "{기간}" 0.129032258064516 1 1.40909090909091
"[1463]" "{기간,소요,안전,지역}" "=>" "{참고}" 0.129032258064516 0.8 1.30526315789474
"[1464]" "{소요,안전,지역,참고}" "=>" "{오늘}" 0.129032258064516 1 1.14814814814815
"[1465]" "{소요,안전,오늘,지역}" "=>" "{참고}" 0.129032258064516 0.8 1.30526315789474
"[1466]" "{소요,안전,지역,참고}" "=>" "{신청}" 0.129032258064516 1 1.06896551724138
"[1467]" "{소요,신청,안전,지역}" "=>" "{참고}" 0.129032258064516 0.8 1.30526315789474
"[1468]" "{기간,안전,지역,참고}" "=>" "{오늘}" 0.193548387096774 1 1.14814814814815
"[1469]" "{안전,오늘,지역,참고}" "=>" "{기간}" 0.193548387096774 1 1.40909090909091
"[1470]" "{기간,안전,오늘,지역}" "=>" "{참고}" 0.193548387096774 0.857142857142857 1.3984962406015
"[1471]" "{기간,안전,지역,참고}" "=>" "{신청}" 0.193548387096774 1 1.06896551724138
"[1472]" "{신청,안전,지역,참고}" "=>" "{기간}" 0.193548387096774 1 1.40909090909091
"[1473]" "{기간,신청,안전,지역}" "=>" "{참고}" 0.193548387096774 0.857142857142857 1.3984962406015
"[1474]" "{안전,오늘,지역,참고}" "=>" "{신청}" 0.193548387096774 1 1.06896551724138
"[1475]" "{신청,안전,지역,참고}" "=>" "{오늘}" 0.193548387096774 1 1.14814814814815
"[1476]" "{신청,안전,오늘,지역}" "=>" "{참고}" 0.193548387096774 0.857142857142857 1.3984962406015
"[1477]" "{기간,소요,안전,지역}" "=>" "{오늘}" 0.161290322580645 1 1.14814814814815
"[1478]" "{소요,안전,오늘,지역}" "=>" "{기간}" 0.161290322580645 1 1.40909090909091
"[1479]" "{기간,안전,오늘,지역}" "=>" "{소요}" 0.161290322580645 0.714285714285714 1.10714285714286
"[1480]" "{기간,소요,안전,지역}" "=>" "{신청}" 0.161290322580645 1 1.06896551724138
"[1481]" "{소요,신청,안전,지역}" "=>" "{기간}" 0.161290322580645 1 1.40909090909091
"[1482]" "{기간,신청,안전,지역}" "=>" "{소요}" 0.161290322580645 0.714285714285714 1.10714285714286
"[1483]" "{소요,안전,오늘,지역}" "=>" "{신청}" 0.161290322580645 1 1.06896551724138
"[1484]" "{소요,신청,안전,지역}" "=>" "{오늘}" 0.161290322580645 1 1.14814814814815
"[1485]" "{신청,안전,오늘,지역}" "=>" "{소요}" 0.161290322580645 0.714285714285714 1.10714285714286
"[1486]" "{기간,도움,안전,지역}" "=>" "{오늘}" 0.129032258064516 1 1.14814814814815
"[1487]" "{도움,안전,오늘,지역}" "=>" "{기간}" 0.129032258064516 1 1.40909090909091
"[1488]" "{기간,도움,오늘,지역}" "=>" "{안전}" 0.129032258064516 0.8 1.65333333333333
"[1489]" "{기간,도움,안전,지역}" "=>" "{신청}" 0.129032258064516 1 1.06896551724138
"[1490]" "{도움,신청,안전,지역}" "=>" "{기간}" 0.129032258064516 1 1.40909090909091
"[1491]" "{도움,안전,오늘,지역}" "=>" "{신청}" 0.129032258064516 1 1.06896551724138
"[1492]" "{도움,신청,안전,지역}" "=>" "{오늘}" 0.129032258064516 1 1.14814814814815
"[1493]" "{도움,신청,오늘,지역}" "=>" "{안전}" 0.129032258064516 0.8 1.65333333333333
"[1494]" "{기간,안전,오늘,지역}" "=>" "{신청}" 0.225806451612903 1 1.06896551724138
"[1495]" "{기간,신청,안전,지역}" "=>" "{오늘}" 0.225806451612903 1 1.14814814814815
"[1496]" "{신청,안전,오늘,지역}" "=>" "{기간}" 0.225806451612903 1 1.40909090909091
"[1497]" "{금요일,지역,지하,참고}" "=>" "{기간}" 0.129032258064516 1 1.40909090909091
"[1498]" "{금요일,기간,지역,지하}" "=>" "{참고}" 0.129032258064516 1 1.63157894736842
"[1499]" "{금요일,지역,지하,참고}" "=>" "{오늘}" 0.129032258064516 1 1.14814814814815
"[1500]" "{금요일,오늘,지역,지하}" "=>" "{참고}" 0.129032258064516 1 1.63157894736842
"[1501]" "{금요일,지역,지하,참고}" "=>" "{신청}" 0.129032258064516 1 1.06896551724138
"[1502]" "{금요일,신청,지역,지하}" "=>" "{참고}" 0.129032258064516 1 1.63157894736842
"[1503]" "{금요일,기간,지역,지하}" "=>" "{오늘}" 0.129032258064516 1 1.14814814814815
"[1504]" "{금요일,오늘,지역,지하}" "=>" "{기간}" 0.129032258064516 1 1.40909090909091
"[1505]" "{금요일,기간,지역,지하}" "=>" "{신청}" 0.129032258064516 1 1.06896551724138
"[1506]" "{금요일,신청,지역,지하}" "=>" "{기간}" 0.129032258064516 1 1.40909090909091
"[1507]" "{금요일,오늘,지역,지하}" "=>" "{신청}" 0.129032258064516 1 1.06896551724138
"[1508]" "{금요일,신청,지역,지하}" "=>" "{오늘}" 0.129032258064516 1 1.14814814814815
"[1509]" "{기간,지역,지하,참고}" "=>" "{오늘}" 0.193548387096774 1 1.14814814814815
"[1510]" "{오늘,지역,지하,참고}" "=>" "{기간}" 0.193548387096774 1 1.40909090909091
"[1511]" "{기간,오늘,지역,지하}" "=>" "{참고}" 0.193548387096774 1 1.63157894736842
"[1512]" "{기간,지역,지하,참고}" "=>" "{신청}" 0.193548387096774 1 1.06896551724138
"[1513]" "{신청,지역,지하,참고}" "=>" "{기간}" 0.193548387096774 1 1.40909090909091
"[1514]" "{기간,신청,지역,지하}" "=>" "{참고}" 0.193548387096774 0.857142857142857 1.3984962406015
"[1515]" "{오늘,지역,지하,참고}" "=>" "{신청}" 0.193548387096774 1 1.06896551724138
"[1516]" "{신청,지역,지하,참고}" "=>" "{오늘}" 0.193548387096774 1 1.14814814814815
"[1517]" "{신청,오늘,지역,지하}" "=>" "{참고}" 0.193548387096774 1 1.63157894736842
"[1518]" "{기간,도움,지역,지하}" "=>" "{신청}" 0.129032258064516 1 1.06896551724138
"[1519]" "{도움,신청,지역,지하}" "=>" "{기간}" 0.129032258064516 1 1.40909090909091
"[1520]" "{기간,오늘,지역,지하}" "=>" "{신청}" 0.193548387096774 1 1.06896551724138
"[1521]" "{기간,신청,지역,지하}" "=>" "{오늘}" 0.193548387096774 0.857142857142857 0.984126984126984
"[1522]" "{신청,오늘,지역,지하}" "=>" "{기간}" 0.193548387096774 1 1.40909090909091
"[1523]" "{금요일,기간,지역,참고}" "=>" "{오늘}" 0.193548387096774 1 1.14814814814815
"[1524]" "{금요일,오늘,지역,참고}" "=>" "{기간}" 0.193548387096774 1 1.40909090909091
"[1525]" "{금요일,기간,오늘,지역}" "=>" "{참고}" 0.193548387096774 1 1.63157894736842
"[1526]" "{금요일,기간,지역,참고}" "=>" "{신청}" 0.193548387096774 1 1.06896551724138
"[1527]" "{금요일,신청,지역,참고}" "=>" "{기간}" 0.193548387096774 1 1.40909090909091
"[1528]" "{금요일,기간,신청,지역}" "=>" "{참고}" 0.193548387096774 1 1.63157894736842
"[1529]" "{금요일,오늘,지역,참고}" "=>" "{신청}" 0.193548387096774 1 1.06896551724138
"[1530]" "{금요일,신청,지역,참고}" "=>" "{오늘}" 0.193548387096774 1 1.14814814814815
"[1531]" "{금요일,신청,오늘,지역}" "=>" "{참고}" 0.193548387096774 0.857142857142857 1.3984962406015
"[1532]" "{금요일,소요,오늘,지역}" "=>" "{신청}" 0.129032258064516 1 1.06896551724138
"[1533]" "{금요일,소요,신청,지역}" "=>" "{오늘}" 0.129032258064516 1 1.14814814814815
"[1534]" "{금요일,기간,오늘,지역}" "=>" "{신청}" 0.193548387096774 1 1.06896551724138
"[1535]" "{금요일,기간,신청,지역}" "=>" "{오늘}" 0.193548387096774 1 1.14814814814815
"[1536]" "{금요일,신청,오늘,지역}" "=>" "{기간}" 0.193548387096774 0.857142857142857 1.20779220779221
"[1537]" "{기간,소요,지역,참고}" "=>" "{오늘}" 0.225806451612903 0.875 1.00462962962963
"[1538]" "{소요,오늘,지역,참고}" "=>" "{기간}" 0.225806451612903 1 1.40909090909091
"[1539]" "{기간,오늘,지역,참고}" "=>" "{소요}" 0.225806451612903 0.7 1.085
"[1540]" "{기간,소요,오늘,지역}" "=>" "{참고}" 0.225806451612903 0.875 1.42763157894737
"[1541]" "{기간,소요,지역,참고}" "=>" "{신청}" 0.258064516129032 1 1.06896551724138
"[1542]" "{소요,신청,지역,참고}" "=>" "{기간}" 0.258064516129032 1 1.40909090909091
"[1543]" "{기간,신청,지역,참고}" "=>" "{소요}" 0.258064516129032 0.727272727272727 1.12727272727273
"[1544]" "{기간,소요,신청,지역}" "=>" "{참고}" 0.258064516129032 0.888888888888889 1.45029239766082
"[1545]" "{소요,오늘,지역,참고}" "=>" "{신청}" 0.225806451612903 1 1.06896551724138
"[1546]" "{소요,신청,지역,참고}" "=>" "{오늘}" 0.225806451612903 0.875 1.00462962962963
"[1547]" "{신청,오늘,지역,참고}" "=>" "{소요}" 0.225806451612903 0.7 1.085
"[1548]" "{소요,신청,오늘,지역}" "=>" "{참고}" 0.225806451612903 0.777777777777778 1.26900584795322
"[1549]" "{기간,도움,지역,참고}" "=>" "{오늘}" 0.129032258064516 0.8 0.918518518518519
"[1550]" "{도움,오늘,지역,참고}" "=>" "{기간}" 0.129032258064516 1 1.40909090909091
"[1551]" "{기간,도움,오늘,지역}" "=>" "{참고}" 0.129032258064516 0.8 1.30526315789474
"[1552]" "{기간,도움,지역,참고}" "=>" "{신청}" 0.161290322580645 1 1.06896551724138
"[1553]" "{도움,신청,지역,참고}" "=>" "{기간}" 0.161290322580645 1 1.40909090909091
"[1554]" "{기간,도움,신청,지역}" "=>" "{참고}" 0.161290322580645 0.714285714285714 1.16541353383459
"[1555]" "{도움,오늘,지역,참고}" "=>" "{신청}" 0.129032258064516 1 1.06896551724138
"[1556]" "{도움,신청,지역,참고}" "=>" "{오늘}" 0.129032258064516 0.8 0.918518518518519
"[1557]" "{도움,신청,오늘,지역}" "=>" "{참고}" 0.129032258064516 0.8 1.30526315789474
"[1558]" "{기간,오늘,지역,참고}" "=>" "{신청}" 0.32258064516129 1 1.06896551724138
"[1559]" "{기간,신청,지역,참고}" "=>" "{오늘}" 0.32258064516129 0.909090909090909 1.04377104377104
"[1560]" "{신청,오늘,지역,참고}" "=>" "{기간}" 0.32258064516129 1 1.40909090909091
